tweet.id,tweet.created_at,tweet.text,tweet.user.name,tweet.user.screen_name,tweet.user.location,tweet.user.id,tweet.user.followers_count,tweet.user.friends_count,tweet.user.favourites_count,tweet.user.description
1256977273313464320,2020-05-03 16:01:50,.@Laurie_Garrett also predicts a political explosion once voters see how wealthy elites have protected themselves f… https://t.co/4HM3oJ5MHG,howardfineman,howardfineman,"Washington, DC",14962779,243483,2044,165,"@NBCNews/@MSNBC News Analyst, https://t.co/wpwYwpjH23 Contributing Correspondent, Author, The Thirteen American Arguments, Email: howard@finemanmedia.com"
1256977271958704129,2020-05-03 16:01:49,"RT @Project_Veritas: RT!   “To be honest with you, all of the death certificates, they’re writing #COVID on all the death certificates. Whe…",ChrisP Bacon: Alpha Mike Foxtrot,ChrisPBaconLT,Ask the NSA,890788806059737089,14893,15071,20663,#Christian #Libertarian #1A Professional writer-photographer-skeptic #2A #NRA #USAFveteran Oath keeper #sheepdog #MAGA #Trump2020 Ex-Democrat #μολωνλαβέ
1256977264056532993,2020-05-03 16:01:47,RT @sumanthraman: This is one big reason for the spike in cases. TN is testing much more than most other States and needs to continue to te…,சங்கிமங்கி,salemsaru,Salem/Chennai,164191542,449,1010,3134,இங்கு கிலோ கணக்கில் ரீடிவிட் செய்யபடும்
1256977259942023168,2020-05-03 16:01:46,"RT @CherylFull: #Georgia confirms more than 1,000 new #COVID-19 cases in 24 hours. Who could have ever predicted this? #CovidIdiots  https:…",Deb Rosebrugh,DarosebrughDeb,,2896866933,116,100,36286,
1256977257333227522,2020-05-03 16:01:46,"RT @MichiganUnited: #Covid-19 didn't create the racial disparaties in this state, it prevented them from being hidden.  https://t.co/VeEcbf…",alexandrita ♌️,slimsssssss,El Salvador,3366968741,1103,738,53481,the grass is greener over here
1256977249540210689,2020-05-03 16:01:44,RT @HolisticPsy1: 🔴PLAYBOOK FOR EARLY RESPONSE TO HIGH-CONSEQUENCE EMERGING INFECTIOUS DISEASE THREATS AND BIOLOGICAL THREATS INCIDENTS  #C…,Daniel Chestnut,chestnut_daniel,East Texas,3309219404,4959,5440,179724,Not Just Any Old #Resister With A Smartphone    #HereRightMatters 🇺🇸#TheResistance 🌊♥️🌊  #ResistersUnited🌊 #Tolerance #Diversity 🤔🗽#Liberal ☮️ 🚫Cult
1256977248457900032,2020-05-03 16:01:44,"As of 2 May 2020, the #COVID_19 has infected 3.31 million people and claimed more than 238,000 lives.  Ever wondere… https://t.co/FFNSWkzJ5X",StatStorm,StatStorm,Malaysia,1172809617438412801,123,1021,14,Youtube Channel. Help people navigate through data overload by turning complex data into simple and entertaining dynamic visualization.#Stats #DataVizualization
1256977243936641026,2020-05-03 16:01:43,At Bostech Enterprises we believe in implementing measures that will help keep our community safe. Therefore we wil… https://t.co/wRPvess8U9,BostechEnterprises,bostechent,"South Carolina, USA",1151857145941561351,24,264,113,"Offering Computer Repair, Computer Upgrades & More! #ComputerRepair #Technology #ColumbiaSC #InformationTechnology #Apple #Microsoft 🤓💻🖥📱⌚️🖨"
1256977237644947457,2020-05-03 16:01:41,"Embed links onto your website or App to spread critical information related to COVID-19 through deeply informative,… https://t.co/9mBnVTbWLj",MapmyIndia,MapmyIndia,India,41765544,5555,750,2971,"Maps, Navigation, Tracking and Live Traffic Updates all in One App- Move App by MapmyIndia"
1256977233492705283,2020-05-03 16:01:40,"#TeamPPC are doing everything we can to ensure that our services remain as close to normal as possible, whilst adhe… https://t.co/UXLLJ4zZkv",The Preparation Group,ThePrepGroup,"Nationwide, UK",127495260,2120,4677,3554,https://t.co/EqHAR60DFI are the expert leaders in #SurfacePreparation.  #Shotblasting | #Grinding | #Planing | #MultiStripping #Floors. We're happy to help 😀
1256977232813228032,2020-05-03 16:01:40,"IDPH reports an additional 528 cases of #COVID have been confirmed thru testing in Iowa, for a total of 9169 confir… https://t.co/XTuiPDygGl",O. Kay Henderson,okayhenderson,"Des Moines, Iowa",322143316,10031,348,798,"News Director of Radio Iowa, a radio news network with headquarters in Des Moines, IA. With the network from Day One (1987). Covering politics forever."
1256977231550840832,2020-05-03 16:01:40,RT @FAZEAlan_Mskull: And now going my birthday 11 may . . . .  Comment .  HashtagBookmark #brony #bronymlp #mylittleponyfanart #MLP #mlpfan…,Brony Retweet,BronyRetweets,Brony Fandom,822121694622076928,2052,2,0,Helping the Fandom communicate.   Retweets #brony : #bronies : #mlpfim : #mylittlepony : #pegasister : #equestriagirls   Account run by @MikeBrony
1256977223426478087,2020-05-03 16:01:38,Join us in 1 hour for our service live stream! We would love to connect from you! Check our website (link in bio)… https://t.co/y98UMXqMQa,Embrace Project,Embraceyeg,Edmonton,1242834198118805506,2,0,0,"We love Edmonton! Embrace God, Embrace Community, Embrace Serving."
1256977206984744962,2020-05-03 16:01:34,Bad news One positive corona case in yamunanagar. #COVIDー19 #lockdown #Haryana #Covid_19 #COVID #Positivecase… https://t.co/ulODL3mj0J,Tani World 🌍,WorldTani,,1135112362522923010,3,23,44,"Always stand for yourself,,,,, 😊"
1256977204925300741,2020-05-03 16:01:33,What a STUPID and #fakenews article !  @realDonaldTrump understands that pissing money to @WHO is no answer.  The b… https://t.co/KkDybQS89C,Delawaredave,delawaredave,Delaware,14062361,1141,2135,8581,#KAG  #MAGA  USA #1. Conservative values.  Hard work.  Science / Technology.  No free ride.  Build the wall.  Coffee.  Ford / Harley. #IFBAP Dave in Delaware
1256977196389990401,2020-05-03 16:01:31,Some ideas on how to manage a new work life via @TeacherAndAdmin https://t.co/PYCIm2e3o2 @ERobbPrincipal… https://t.co/m203VqOmLH,kris felicello,KFelicello,"New York, USA",529046995,7074,5446,31628,"Kris Felicello Ed.D- Asst. Sup,  Hack Learning Times 10 Advisory Board, Co-Founder The Teacher and The Admin, Father of 3, love reading, travel, family time."
1256977192665387008,2020-05-03 16:01:30,We're all so stupid. For 3 years the media (and swamp members like Fauci) has told us 1 lie after another to try to… https://t.co/ud9CWUppKN,The Carpathian,aaron14666,,926619542192820229,45,32,12900,"Proud hater of progressives, globalists, democrats....whatever they label themselves."
1256977191763693570,2020-05-03 16:01:30,Office 365 aiding our staff to work remotely to protect our frontline staff and patients during #Covid-19… https://t.co/xzwdp3j1zt,MorecambeBayNHSTrust,UHMBT,Cumbria and North Lancashire,185557557,12208,6952,10841,This account is monitored by the UHMBT Communications team Mon-Fri 9am-5pm. Got a patient related query? Contact Patient Relations on 01539 716621.  #TeamUHMBT
1256977190207569921,2020-05-03 16:01:30,@CraigABrammer @DrSimpsonHSR @N_Brennan @MelindaBBuntin @JoshuaRosenthal @RasuShrestha @nickisnpdx @aneeshchopra… https://t.co/KrBBkqim6q,Jessica Kahn,JessPKahn,"Baltimore, MD ",196425524,3985,846,14150,"@McKinsey. Healthcare (💘Medicaid) tech, data & HIT/E wonk; mother & proud alum of @CMSGov, @peacecorps, @UTAustin & @TulaneSPHTM. Views are my own pov, ok?"
1256977181265321986,2020-05-03 16:01:28,RT @Tracie0313: China continues to lie about the extent of #COVID. The media and #Democrats try to muddy the waters and blame @realDonaldTr…,Ginny Deering,GinnyDeering,"Stamford, CT",16109811,1089,2505,2387,"Constrict liquidity to CCP. Trade alliance: USMCA, UK, India, Israel and all countries in Pacific Rim at risk from Chinese brinkmanship in the South China Sea."
1256977180577476608,2020-05-03 16:01:28,"EXCLUSIVE INTERVIEW: Robert Kennedy Jr. Destroys Big Pharma, Fauci &amp; Pro-Vaccine Movement  https://t.co/9Ryry9ZRxz… https://t.co/lACIjdrp9N",Jeanine Susan Deal,JeanineDeal,"SW Michigan, USA, Earth",17178964,6281,3580,29517,Injured by wireless radiofrequency microwave radiation.  I'm not Russian and I'm not paid to do this.  #Wireless #Health #Children #5G #COVIDtruth #HumanRights
1256977180279488520,2020-05-03 16:01:27,"RT @mi6rogue: Do humanity a favour, RT then down load these images. #China are currently scowering the internet destroying any trace of the…",Makingthebestofit,1Whatever_Works,Everywhere,369184678,540,891,6758,Living in a world where people will kill each other because they don't believe in the same thing and so much money is sitting in so few crazy hands.
1256977180254507010,2020-05-03 16:01:27,RT @Route2Wellbeing: We now have over 400 services added to our #COVID-19 page! 🥳  Take a look at our new blog post on UpdateBrum! @BVSC  H…,Jasbir Rai Deputy CEO,JasbirBVSC,"Birmingham, England",1047076641816662016,122,154,91,Deputy CEO @BVSC.  Mission: Working for a #Fair and #Equitable #Birmingham.  #BrumCharityHour #BrumVolunteers
1256977178027327495,2020-05-03 16:01:27,There are a couple of instant things you can do to support the homeless and rough sleepers during #COVID-19 1 - Don… https://t.co/Oew5a9h10K,Wintercomfort,wintercomfort20,"Cambridge, UK",58785251,1385,334,164,"Wintercomfort provides a range of services for homeless and vulnerably housed individuals from our day centre, Overstream House in Cambridge."
1256977174202060800,2020-05-03 16:01:26,"RT @johnoregan777: To all those thinking they are protected by just using a scarf or similar to cover your mouth, here is a comparison.  #C…",Benny 🥚🥚🥚,DreieieiBenny,Germany,1076931950559023104,67,90,9566,"Politik, Zeitgeschehen, Schönes und Quatsch: Jeder hat das Recht auf meine Meinung. 😁"
1256977173652668416,2020-05-03 16:01:26,RT @CooneEmmy: How did you spend yr Sunday 💦 #COVID #LOCKDOWN2020 #sundayvibes #OHAngels https://t.co/djVhw8i3u5,Rose (Top 10% Onlyfans),onlyroselondon,"London, England",1253244401444360192,86,170,18,NSWF 🔞 | London | Switch | Custom content
1256977171022839812,2020-05-03 16:01:25,"RT @Runjhunsharmas: At India's top hospital AIIMS, Delhi, 22 healthcare workers test positive for #COVID Over 100 hospital guards #Quaranti…",iksha,jeena203,,3183770563,3373,856,824168,
1256977162802016257,2020-05-03 16:01:23,RT @teneikaask_you: Here are some other free #Udemy courses:  #Python Bootcamp 2020 Build 15 working Applications and Games  Learn complete…,Breanna💕,hi_niamani,she laughs without fear of the future,819957724809166848,1361,1012,63251,VState Alumna| Bowie State Grad Student|
1256977162265071616,2020-05-03 16:01:23,@RashidM53 @PeerzadaMansoor @drmirmushtak @suhail_naik @Ummeryaseen @khawar_achakzai @DRARSHADHUSSAI9 Not only we h… https://t.co/szmyZbL9Wi,Arshad Rashid,arshadkema,Srinagar,141325325,449,203,1178,Minimal Access Surgeon. Government Medical College Srinagar & Associated Hospitals.
1256977155893768193,2020-05-03 16:01:22,Why LevelUp BootCamps? I will not skip the details in the candidate curriculum!  https://t.co/OWKsey1RJ7… https://t.co/pq13OBHPq3,"LevelUp BootCamps, LLC",LevelUpBCLLC,,1158490141570359296,31,122,222,Level III CFA Preparation - Make it One and Done!
1256977140333117441,2020-05-03 16:01:18,RT @MushaalMullick: A very alarming situation in Occupied #Kashmir. The world must wake up and take action against the brutal Indian govern…,Shaikh Zafir,ShaikuZafir,,1029366352237264898,69,1092,6899,Die heart Pakistani ❤️
1256977140119150594,2020-05-03 16:01:18,RT @AFThunderbirds: Tomorrow's #AmericaStrong flyover serves as a salute to frontline #COVID responders.  #InThisTogether 🇺🇸 https://t.co/l…,AnoN 🇺🇸,AnoNQcue3,Truth & Transparency ,1169001504327573504,558,925,57922,"Forgo worrying your soul, we are in the midst of something Truly Unprecedented. #KAG 🇺🇸 #AmericaFirst 🇺🇸 — Our Great Nation Is UNITED — #WWG1WGA 🇺🇸"
1256977133483593728,2020-05-03 16:01:16,"RT @CSW_UK: The regime claims there are no cases of #COVID-19 in #NorthKorea, but reports suggest that’s not true. A military source stated…",JKan 🇭🇰🇨🇦,jckan,Hong Kong,56943124,65,139,14247,Canadian HongKonger calling both #HongKong and #RichmondBC Home
1256977129096478720,2020-05-03 16:01:15,RT @abhijitmajumder: CM Naveen Patnaik calls PM Modi at 12.15 am. Says testing kits bound for Odisha are stuck in Maharashtra. Wants them i…,Kaushal Kakkad,kaushalkakkad13,"Pune, India",771329609258397696,122,338,29961,Computer engineer 😎😎
1256977128106721288,2020-05-03 16:01:15,"RT @abhinav2901: Brilliant former housemates (@plasticsreg, @JohnPascoe14 👏🏽👏🏽) have set up two fantastic platforms to aid undergraduate le…",Pulsenotes,pulse_notes,"London, England",2420732300,514,1312,102,"A smarter way to learn medicine. Created by UK doctors, we offer beautifully simple medical lectures, notes & questions via an online app. Sign up for £5 / m."
1256977090521575431,2020-05-03 16:01:06,RT @HackneyAbbott: Government refuse to scrap “no recourse to public funds” rule. But these migrants could not leave the UK even if they wa…,bob,bobggriffith,,179912146,536,933,57682,Retired teacher & computer consultant Cyclist  What I mean: LIKE- Noted it RT- I think others may want to see it (not I agree) RT/COMMENT: my view
1256977084796342272,2020-05-03 16:01:05,RT @PdaFox: Let's combat future #COVID #COVIDー19 emergencies by making #MedicareForAll the law of the land.  A step in the right direction:…,#MedicareForAll Mike Hersh,MikeHersh,Maryland--DC Area,18735647,9090,6893,118339,RTs may or may not be endorsements. Views expressed are mine. Trolls may be mocked or blocked without warning @pdamerica https://t.co/dh37eOa3Pz
1256977082665574400,2020-05-03 16:01:04,"Hospitals closing during a pandemic? Thanks, #NannyState . This is completely #irresponsible. What ever happened to… https://t.co/s1gtwraWMO",Intuvius,intuvius,,1131414866051440642,4,10,79,Pure Intuition
1256977076885827585,2020-05-03 16:01:03,DONALD TRUMP THINKS WE ALL ARE AS SELFISH AS HE IS.. Pelosi and McConnell Reject Trump's Virus Tests For Congress O… https://t.co/DrgUD27WZA,Ellie W.,Genie2,"Florida, USA",17367006,6033,5945,115192,"#VOTEBLUE Liberal Christ Follower. With Trump and his Mad Monkeys in control, America is in serious trouble! In the fight for the long haul. #Dems2020. #Resist"
1256977073266143233,2020-05-03 16:01:02,"On May 1, councilmembers Helen Gym, Kendra Brooks and Jamie Gauthier joined with a slew of other colleagues in Phil… https://t.co/BnIrY1IKIt",aldianews,ALDIANews,"Philadelphia, PA",28097432,10479,5766,5438,
1256977072955838467,2020-05-03 16:01:02,The cure to any crisis relies on accurate and reliable information. Trust credible journalism facts. Trust verified… https://t.co/DDeMeanf8g,UNA-USA San Diego,UNASanDiego,"Balboa Park, San Diego",42701492,2118,638,840,"Helping the U.N. Help the World, in San Diego, California since 1946. #USUN #globalgoals #genun #sustainabledevelopment"
1256977066521747459,2020-05-03 16:01:00,40 Essential Things To Pack For A LONG Journey In Less Than 12 Hours: https://t.co/rVPw3ahlfP  #momblogger #newpost #blogpost #covid,Ivona Nikolic,moms_den,"Novi Sad, Republic of Serbia",713204657829621760,1330,997,4838,"Mother, wife, #momblogger, influencer, gamer, geek, writer, entrepreneur. Personal / parent blogger @ https://t.co/VDwMF8ArrF 👪 Creator of #momtip 💡"
1256977063258406918,2020-05-03 16:01:00,RT @RupsaChak: District-wise active #covid cases. Stay home and be safe https://t.co/hdTbEYdWSx,स्टीफन (اسٹیفن),svdrocks,Mumbai,23914773,83,1399,3627,"This little guiding light of mine, I am going to let it shine, let it shine.  (RT's not endorsements. Tweets are personal.)"
1256977056077885441,2020-05-03 16:00:58,2/ 🙏 for #COVID infected #HighRiskCovid ppl #HealthcareHeroes #FrontLineHeroes #Researchers #Leaders… https://t.co/HzkGQcJOFb,🐥Sweet Tweets🐥,2boostspirit,Vasudhaiva Kutumbakam,736748440722378755,34,49,884,#Unity #Diversity #Acceptance #Inclusive #HumanityFirst #InterfaithHarmony #LoveOverHate #RandonActsOfKindness #PayItForward #MakeADifference #Gratitude #Giving
